"Serie","cvegeo","Entidad_federativa","Periodo","Sexo|Total_Grupo_de_edad|Total","Sexo|Total_Grupo_de_edad|De_5_a_14_años","Sexo|Total_Grupo_de_edad|De_15_a_17_años","Sexo|Hombres_Grupo_de_edad|Total","Sexo|Hombres_Grupo_de_edad|De_5_a_14_años","Sexo|Hombres_Grupo_de_edad|De_15_a_17_años","Sexo|Mujeres_Grupo_de_edad|Total","Sexo|Mujeres_Grupo_de_edad|De_5_a_14_años","Sexo|Mujeres_Grupo_de_edad|De_15_a_17_años",
"Población_de_5_a_17_años",	32,"Zacatecas","2013","414,694","322,798","91,896","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	00,"Estados_Unidos_Mexicanos","2011","29,357,598","22,378,613","6,978,985","14,836,061","11,311,854","3,524,207","14,521,537","11,066,759","3,454,778",
"Población_de_5_a_17_años",	01,"Aguascalientes","2011","325,929","245,031","80,898","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	02,"Baja_California","2011","794,839","589,517","205,322","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	03,"Baja_California_Sur","2011","158,584","117,962","40,622","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	04,"Campeche","2011","217,568","164,243","53,325","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	05,"Coahuila_de_Zaragoza","2011","687,062","520,216","166,846","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	06,"Colima","2011","160,013","121,710","38,303","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	07,"Chiapas","2011","1,460,066","1,145,949","314,117","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	08,"Chihuahua","2011","869,276","679,786","189,490","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	09,"Ciudad_de_México","2011","1,825,558","1,383,418","442,140","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	10,"Durango","2011","465,049","347,874","117,175","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	11,"Guanajuato","2011","1,512,796","1,152,603","360,193","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	12,"Guerrero","2011","1,063,253","810,247","253,006","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	13,"Hidalgo","2011","755,054","577,172","177,882","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	14,"Jalisco","2011","1,892,056","1,429,025","463,031","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	15,"México","2011","3,986,916","3,029,531","957,385","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	16,"Michoacán_de_Ocampo","2011","1,161,081","873,794","287,287","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	17,"Morelos","2011","461,823","339,899","121,924","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	18,"Nayarit","2011","287,720","218,650","69,070","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	19,"Nuevo_León","2011","1,090,986","831,247","259,739","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	20,"Oaxaca","2011","1,078,288","828,811","249,477","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	21,"Puebla","2011","1,637,867","1,270,722","367,145","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	22,"Querétaro","2011","482,529","363,474","119,055","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	23,"Quintana_Roo","2011","340,534","258,093","82,441","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	24,"San_Luis_Potosí","2011","719,538","556,967","162,571","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	25,"Sinaloa","2011","691,481","518,593","172,888","ND","ND","ND","ND","ND","ND",
